000000000540000 	000000000000018 	000000000540000 	000000000540000 	6.335666403174000e-04 	-1.136868377216000e-13 	000000000000000 	2.400000000000000e+00 	1.834897161461000e-02 	5.153640237808000e+03 	5.573803599864000e-09 	-1.409446896183000e+00 	-1.760127139263000e+00 	7.435060339650000e-01 	9.263834949281000e-01 	-8.520354906980999e-09 	1.828647599084000e-10 	6.049871444702000e-06 	9.592622518539001e-07 	4.936009645462000e-07 	1.508742570877000e-07 	1.371875000000000e+01 	2.451250000000000e+02 	000000000000068 
000000000540000 	000000000000024 	000000000540000 	000000000540000 	-4.469836130738000e-05 	-4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	6.670159171335000e-03 	5.153668273926000e+03 	4.673766109690000e-09 	1.443808825964000e+00 	5.052040856066000e-01 	2.853140441277000e+00 	9.432131400418000e-01 	-8.100337411567001e-09 	-1.678641350722000e-10 	9.743496775627001e-06 	4.030764102936000e-06 	8.568167686462000e-08 	-5.029141902923000e-08 	7.781250000000000e+01 	1.817812500000000e+02 	000000000000032 
000000000540000 	000000000000020 	000000000540000 	000000000540000 	4.981616511941000e-04 	1.023181539495000e-12 	000000000000000 	2.400000000000000e+00 	4.571712925099000e-03 	5.153767620087000e+03 	5.519158466532000e-09 	2.240487366343000e+00 	1.765627575190000e+00 	6.924894211468000e-01 	9.278480368464001e-01 	-8.418564952735000e-09 	2.378670509746000e-10 	5.993992090225000e-06 	6.314367055893001e-07 	-1.862645149231000e-08 	8.195638656616001e-08 	1.259375000000000e+01 	2.452500000000000e+02 	000000000000029 
000000000540000 	000000000000021 	000000000540000 	000000000540000 	-4.423330537975000e-04 	4.092726157978000e-12 	000000000000000 	2.400000000000000e+00 	2.426841086708000e-02 	5.153787206650000e+03 	4.891275169815000e-09 	-5.217145073662000e-01 	-1.608442782692000e+00 	-2.952549642458000e-01 	9.426772804640000e-01 	-8.593572242492000e-09 	3.207276453081000e-10 	1.044757664204000e-05 	-2.043321728706000e-06 	1.508742570877000e-07 	-3.073364496231000e-07 	-3.950000000000000e+01 	1.727187500000000e+02 	000000000000039 
000000000540000 	000000000000010 	000000000540000 	000000000540000 	1.452183350921000e-04 	5.684341886081000e-12 	000000000000000 	2.400000000000000e+00 	3.159430809319000e-03 	5.153659173965000e+03 	4.735197239971000e-09 	-8.246788714137000e-01 	-2.867615054534000e+00 	7.939611012896000e-01 	9.606320982970000e-01 	-8.045692278235000e-09 	1.771502361612000e-10 	6.491318345070000e-06 	1.639127731323000e-07 	-4.656612873077000e-08 	1.210719347000000e-07 	5.312500000000000e+00 	2.558750000000000e+02 	000000000000072 
000000000540000 	000000000000015 	000000000540000 	000000000540000 	-3.573596477509000e-04 	1.136868377216000e-13 	000000000000000 	2.400000000000000e+00 	1.013084896840000e-02 	5.153672290802000e+03 	5.343436861307000e-09 	2.513510332354000e+00 	6.588991426169000e-01 	1.765052404077000e+00 	9.280558165642000e-01 	-8.277487647728001e-09 	-3.639437311458000e-10 	7.061287760734000e-06 	-1.151114702225000e-06 	-1.154839992523000e-07 	-7.823109626770000e-08 	-2.037500000000000e+01 	2.276875000000000e+02 	000000000000030 
000000000540000 	000000000000012 	000000000540000 	000000000540000 	3.557410091162000e-04 	-1.932676241267000e-12 	000000000000000 	2.400000000000000e+00 	6.791236577555000e-03 	5.153660453796000e+03 	4.208746739766000e-09 	-7.905906419021000e-02 	9.115045867047000e-01 	-2.283554948990000e+00 	9.877736203475001e-01 	-8.165697276925001e-09 	1.546492989069000e-10 	2.933666110039000e-06 	2.782791852951000e-06 	8.195638656616001e-08 	2.607703208923000e-08 	000000000000053 	3.416875000000000e+02 	000000000000030 
000000000539984 	000000000000032 	000000000539984 	000000000539984 	-5.327481776476000e-04 	-5.684341886081000e-13 	000000000000000 	2.400000000000000e+00 	1.568287611008000e-03 	5.153619102478000e+03 	4.605191824724000e-09 	-2.124339639364000e+00 	-2.694520932835000e+00 	1.836764548845000e+00 	9.569293151241000e-01 	-7.919615598063999e-09 	-3.818016178556000e-10 	7.914379239081999e-06 	-5.830079317093000e-07 	-2.235174179077000e-08 	-2.235174179077000e-08 	-1.253125000000000e+01 	2.255937500000000e+02 	000000000000030 
000000000539984 	000000000000025 	000000000539984 	000000000539984 	-5.214973352849000e-04 	-6.139089236967000e-12 	000000000000000 	2.400000000000000e+00 	6.979585508816000e-03 	5.153698894501000e+03 	4.474114936274000e-09 	-5.223150045165000e-01 	8.035500172779000e-01 	-2.341657543459000e+00 	9.755518965437000e-01 	-8.298917111780000e-09 	1.728643433509000e-10 	2.933666110039000e-06 	3.088265657425000e-06 	7.078051567077000e-08 	5.960464477539000e-08 	5.718750000000000e+01 	3.330937500000000e+02 	000000000000034 
000000000540000 	000000000000014 	000000000540000 	000000000540000 	-9.229499846697000e-05 	-5.684341886081000e-13 	000000000000000 	2.400000000000000e+00 	9.267373010516000e-03 	5.153726341248000e+03 	4.400183285296000e-09 	3.037313956958000e+00 	-1.954759422022000e+00 	1.921158309121000e+00 	9.609332663162000e-01 	-7.698892118330000e-09 	-4.157316026042000e-10 	8.424744009971000e-06 	-4.023313522339000e-07 	-8.754432201385000e-08 	8.568167686462000e-08 	-7.593750000000000e+00 	2.150312500000000e+02 	000000000000086 
000000000540000 	000000000000031 	000000000540000 	000000000540000 	1.489976420999000e-04 	-2.501110429876000e-12 	000000000000000 	2.400000000000000e+00 	8.848005323670000e-03 	5.153596294403000e+03 	4.188031591183000e-09 	2.960797735510000e-01 	-1.756556722381000e-01 	2.922449166710000e+00 	9.648962177662001e-01 	-7.948188216798999e-09 	1.464346710204000e-11 	9.549781680107000e-06 	4.621222615242000e-06 	-6.891787052154000e-08 	1.508742570877000e-07 	8.743750000000000e+01 	1.951250000000000e+02 	000000000000035 
