5.367192070000172e+05 	000000000000010 	8.361421293900000e+07 	-6.274904320000000e+06 	2.550615000000000e+03 	000000000000047 
5.367192070000172e+05 	000000000000012 	8.401056853300001e+07 	-3.103880176000000e+06 	9.175290000000000e+02 	000000000000047 
5.367192070000172e+05 	000000000000014 	8.711014903700000e+07 	-1.811631563000000e+06 	1.972166000000000e+03 	000000000000044 
5.367192070000172e+05 	000000000000015 	8.662148686700000e+07 	3.109631748000000e+06 	-1.467767000000000e+03 	000000000000038 
5.367192070000172e+05 	000000000000018 	8.269600294800000e+07 	-2.920476969000000e+06 	8.332250000000000e+02 	000000000000043 
5.367192070000172e+05 	000000000000020 	8.548329890899999e+07 	5.369927528000000e+06 	-2.809738000000000e+03 	000000000000044 
5.367192070000172e+05 	000000000000021 	8.534598981700000e+07 	3.659903360000000e+06 	-1.911483000000000e+03 	000000000000043 
5.367192070000172e+05 	000000000000024 	8.488372707900000e+07 	5.074175562000000e+06 	-2.495634000000000e+03 	000000000000047 
5.367192070000172e+05 	000000000000025 	8.435831700399999e+07 	-5.374637523000000e+06 	2.991739000000000e+03 	000000000000044 
5.367192070000172e+05 	000000000000031 	8.639506910500000e+07 	-7.250361873000000e+06 	3.296971000000000e+03 	000000000000040 
5.367192070000172e+05 	000000000000032 	8.575325987400000e+07 	-4.238085215000000e+06 	1.975672000000000e+03 	000000000000045 
5.367192070000172e+05 	000000000005001 	9.930448937600000e+07 	-7.046427860000000e+05 	3.745050000000000e+02 	000000000000045 
5.367192070000172e+05 	000000000005002 	1.002514248980000e+08 	-5.958420500000001e+05 	3.338930000000000e+02 	000000000000037 
5.367192070000172e+05 	000000000005003 	9.915471954700001e+07 	-6.532247530000000e+05 	3.650230000000000e+02 	000000000000038 
5.367192070000172e+05 	000000000005004 	1.005699512630000e+08 	-6.570015850000000e+05 	3.510890000000000e+02 	000000000000039 
5.367192070000172e+05 	000000000005005 	1.023513121020000e+08 	-5.947192421000000e+05 	3.306310000000000e+02 	000000000000033 
5.367192070000172e+05 	000000000005006 	9.936073481000000e+07 	-1.855228315000000e+06 	9.253620000000000e+02 	000000000000040 
5.367192070000172e+05 	000000000005007 	9.921153081800000e+07 	-2.838401337000000e+06 	1.172755000000000e+03 	000000000000043 
5.367192070000172e+05 	000000000005008 	1.028841894300000e+08 	2.278357747000000e+06 	-1.108358000000000e+03 	000000000000036 
5.367192070000172e+05 	000000000005009 	1.000179422700000e+08 	-1.654524331000000e+06 	8.690170000000001e+02 	000000000000041 
5.367192070000172e+05 	000000000005010 	1.005142623610000e+08 	-3.314480569000000e+06 	1.437405000000000e+03 	000000000000037 
5.367192070000172e+05 	000000000005013 	1.021011971870000e+08 	3.143506145000000e+06 	-1.389259000000000e+03 	000000000000037 
