000000000453600 	000000000000012 	000000000453600 	000000000453600 	3.559025935829000e-04 	-1.932676241267000e-12 	000000000000000 	2.400000000000000e+00 	6.786527228541000e-03 	5.153661062241000e+03 	4.220175787261000e-09 	-1.149739239369000e-01 	9.115654660406000e-01 	-2.282856679172000e+00 	9.877660980228000e-01 	-8.177126324419000e-09 	6.178828801592000e-11 	3.134831786156000e-06 	1.469627022743000e-06 	6.705522537231001e-08 	1.117587089539000e-08 	2.781250000000000e+01 	3.376875000000000e+02 	000000000000029 
000000000453600 	000000000000015 	000000000453600 	000000000453600 	-3.573652356863000e-04 	1.136868377216000e-13 	000000000000000 	2.400000000000000e+00 	1.012804242782000e-02 	5.153674255371000e+03 	5.250575850416000e-09 	2.478167972432000e+00 	6.583399436440000e-01 	1.765777756897000e+00 	9.280894739204000e-01 	-8.238557454701000e-09 	-3.446572134992000e-10 	8.033588528633001e-06 	-8.828938007354001e-07 	-1.173466444015000e-07 	-8.195638656616001e-08 	-1.534375000000000e+01 	2.090312500000000e+02 	000000000000055 
000000000453600 	000000000000021 	000000000453600 	000000000453600 	-4.426888190210000e-04 	4.092726157978000e-12 	000000000000000 	2.400000000000000e+00 	2.426305250265000e-02 	5.153785511017000e+03 	4.988422073516000e-09 	-5.564176935103000e-01 	-1.608724363701000e+00 	-2.945582890093000e-01 	9.426520860888000e-01 	-8.657503476913000e-09 	3.803729869188000e-10 	9.769573807716000e-06 	-9.275972843170000e-07 	1.601874828339000e-07 	-3.036111593246000e-07 	-1.862500000000000e+01 	1.862500000000000e+02 	000000000000028 
000000000453600 	000000000000020 	000000000453600 	000000000453600 	4.980764351785000e-04 	1.023181539495000e-12 	000000000000000 	2.400000000000000e+00 	4.575255676172000e-03 	5.153767423630000e+03 	5.555588555420000e-09 	2.206874449156000e+00 	1.764040730394000e+00 	6.932231111365000e-01 	9.278218447612000e-01 	-8.473567243802001e-09 	1.010756387775000e-10 	5.554407835007000e-06 	3.166496753693000e-08 	-3.352761268616000e-08 	7.823109626770000e-08 	1.156250000000000e+00 	2.535937500000000e+02 	000000000000065 
000000000453600 	000000000000024 	000000000453600 	000000000453600 	-4.465226083994000e-05 	-4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	6.666109547950000e-03 	5.153668180466000e+03 	4.735197239971000e-09 	1.408319223337000e+00 	5.048279474246000e-01 	2.853838343902000e+00 	9.432194686254000e-01 	-8.186412425508001e-09 	-7.214586230760999e-11 	8.907169103622000e-06 	4.379078745842000e-06 	9.313225746154000e-08 	-5.215406417847000e-08 	8.450000000000000e+01 	1.977500000000000e+02 	000000000000081 
000000000453600 	000000000000025 	000000000453600 	000000000453600 	-5.209655500948000e-04 	-6.139089236967000e-12 	000000000000000 	3.400000000000000e+00 	6.972895236686000e-03 	5.153698577881000e+03 	4.499473135402000e-09 	-5.557179154246000e-01 	8.036989101541000e-01 	-2.340948446585000e+00 	9.755428147482000e-01 	-8.306774581932000e-09 	7.500312418117000e-11 	3.049150109291000e-06 	1.626089215279000e-06 	7.636845111847001e-08 	4.470348358154000e-08 	2.915625000000000e+01 	3.305312500000000e+02 	000000000000109 
000000000453600 	000000000000018 	000000000453600 	000000000453600 	6.335698999465000e-04 	-1.136868377216000e-13 	000000000000000 	2.400000000000000e+00 	1.834424608387000e-02 	5.153639966965000e+03 	5.591304328839000e-09 	-1.445482351582000e+00 	-1.760219121700000e+00 	7.442424903327000e-01 	9.263599843717000e-01 	-8.533569743147000e-09 	4.428755904031000e-11 	5.744397640228000e-06 	3.408640623093000e-07 	4.786998033523001e-07 	1.769512891769000e-07 	1.843750000000000e+00 	2.503437500000000e+02 	000000000000085 
000000000453584 	000000000000032 	000000000453584 	000000000453584 	-5.327006801963000e-04 	-5.684341886081000e-13 	000000000000000 	2.400000000000000e+00 	1.565885148011000e-03 	5.153621479034000e+03 	4.505901974618000e-09 	-2.161822757532000e+00 	-2.693241790914000e+00 	1.837457060616000e+00 	9.569645992453000e-01 	-7.877828143163000e-09 	-3.464430021702000e-10 	8.950009942054000e-06 	-1.918524503708000e-07 	-2.235174179077000e-08 	-2.235174179077000e-08 	-4.875000000000000e+00 	2.055000000000000e+02 	000000000000028 
000000000453600 	000000000000010 	000000000453600 	000000000453600 	1.447205431759000e-04 	5.798028723802000e-12 	000000000000000 	2.400000000000000e+00 	3.152594203129000e-03 	5.153659357071000e+03 	4.753769442150000e-09 	-8.598696262099000e-01 	-2.868340430761000e+00 	7.946618639192000e-01 	9.606110995709000e-01 	-8.080336578452000e-09 	3.535861568541000e-11 	6.305053830147000e-06 	-3.930181264877000e-07 	-5.215406417847000e-08 	1.080334186554000e-07 	-5.437500000000000e+00 	2.594375000000000e+02 	000000000000087 
000000000453584 	000000000000025 	000000000453584 	000000000453584 	-5.209646187723000e-04 	-6.139089236967000e-12 	000000000000000 	2.400000000000000e+00 	6.972892675549000e-03 	5.153698574066000e+03 	4.499473135402000e-09 	-5.580524883718000e-01 	8.036997966825000e-01 	-2.340948307608000e+00 	9.755428176741000e-01 	-8.306774581932000e-09 	7.500312418117000e-11 	3.049150109291000e-06 	1.626089215279000e-06 	7.636845111847001e-08 	4.470348358154000e-08 	2.915625000000000e+01 	3.305312500000000e+02 	000000000000031 
000000000453600 	000000000000013 	000000000453600 	000000000453600 	-9.528920054436000e-05 	-1.136868377216000e-13 	000000000000000 	2.400000000000000e+00 	3.697976586409000e-03 	5.153660150528000e+03 	4.245533986389000e-09 	1.860138054742000e+00 	1.637420206953000e+00 	1.962844838583000e+00 	9.684514188374001e-01 	-7.809253858197001e-09 	-3.150131215609000e-10 	9.104609489440999e-06 	2.980232238769000e-08 	-2.980232238769000e-08 	8.009374141693000e-08 	4.375000000000000e-01 	2.087187500000000e+02 	000000000000058 
000000000453600 	000000000000014 	000000000453600 	000000000453600 	-9.224237874150000e-05 	-6.821210263297000e-13 	000000000000000 	2.400000000000000e+00 	9.266063221730000e-03 	5.153729125977000e+03 	4.296607542379000e-09 	3.001785983452000e+00 	-1.954645974188000e+00 	1.921844047582000e+00 	9.609696885876000e-01 	-7.661033398506000e-09 	-3.607293115380000e-10 	9.473413228988000e-06 	1.881271600723000e-07 	-8.754432201385000e-08 	8.009374141693000e-08 	4.125000000000000e+00 	1.945937500000000e+02 	000000000000067 
000000000453600 	000000000000031 	000000000453600 	000000000453600 	1.492192968726000e-04 	-2.501110429876000e-12 	000000000000000 	2.400000000000000e+00 	8.847698336466999e-03 	5.153594598770000e+03 	4.280892602074000e-09 	2.603923931769000e-01 	-1.763129423132000e-01 	2.923127773445000e+00 	9.648986900977000e-01 	-8.059264272134000e-09 	1.189335254873000e-10 	8.443370461463999e-06 	4.796311259270000e-06 	-7.450580596924000e-08 	1.527369022369000e-07 	9.065625000000000e+01 	2.164062500000000e+02 	000000000000026 
