120.21400437465988,22.997725365770624,57.0488759745707
120.21399793323887,22.99768985837998,54.06898880529489
120.21402329892848,22.99773714845939,50.551814791045935
120.21402905599898,22.99768710772997,46.082411114845705
120.21402454048116,22.99766439376623,37.490063007122856
120.2140282494593,22.997687053599286,42.83830337817964
120.21399848397076,22.997638035578223,41.356869150595294
120.21395814657576,22.997623824597007,38.69198100490916
120.21397020816762,22.997632786667815,44.281471874279376
120.21396409900811,22.997626210717073,50.929427152235306
120.21396679725024,22.997625063626767,55.41723454903707
120.21397860786072,22.99764866897996,58.44194930879852
120.21401509830349,22.99768100980413,63.66498879892168
120.2140249947153,22.99770675772875,62.772006844711555
120.21400399368099,22.99767689292772,67.29469890484049
120.21401194528,22.997717448196212,68.89555123013068
120.21400269533338,22.997706706536263,68.0366790338856
120.2139837719711,22.997689156134324,72.61582841741333
120.21398091169716,22.99767876737132,70.60291917969596
120.21399591530853,22.99767512556277,68.20621978556711
120.2140005198493,22.99766032930615,68.24368382508689
120.21400405634972,22.997670026861318,65.80738641565924
120.21399335910243,22.99766251536461,64.82549936643552
120.2139895387348,22.997559160286734,48.86878725503559
120.21397253211606,22.997550077455447,47.468109648965715
120.21397604933128,22.997563831362452,41.26326454412694
120.21400829415904,22.99761052487979,41.977023121243015
120.214016191028,22.99762931198964,40.85436156467034
120.21400039608477,22.997640083788085,49.26466274171289
120.21399413124493,22.997646755337325,47.544349357751884
120.21403161656721,22.99774278807995,46.417929062380864
120.21401651192967,22.99767999514296,42.988694321200626
120.21405540462695,22.997695429578076,31.22016941934981
120.21406309828235,22.997760862261043,61.6103278854384
120.21407876574246,22.997888309299956,25.60244670077681
120.21382669097457,22.997483279577438,58.30449121648091
120.21388917924786,22.997571701888464,58.85820042595939
120.21390594781914,22.99758552442596,53.55659481244855
120.21391409367044,22.997648117882605,55.44560042877677
120.2139565063336,22.99766899224968,55.474104546396575
120.21403106756964,22.997665499418595,54.84814523441289
120.2140063891364,22.997653811829412,52.6742931567199
120.21399181961014,22.997661035831314,50.1868086263885
